what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1335269986040
error,log,,,"Core exception while retrieving the content description",1335269986047
error,log,,,"Core exception while retrieving the content description",1335269986053
error,log,,,"Core exception while retrieving the content description",1335269986059
error,log,,,"Core exception while retrieving the content description",1335269986064
error,log,,,"Core exception while retrieving the content description",1335269986073
error,log,,,"Core exception while retrieving the content description",1335269986079
error,log,,,"Core exception while retrieving the content description",1335269986086
error,log,,,"Core exception while retrieving the content description",1335269986093
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335269988249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335269989712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270016261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1335270016304
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335270018252
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270018478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270018596
error,log,,,"Core exception while retrieving the content description",1335270019353
error,log,,,"Core exception while retrieving the content description",1335270019378
error,log,,,"Core exception while retrieving the content description",1335270019386
error,log,,,"Core exception while retrieving the content description",1335270019397
error,log,,,"Core exception while retrieving the content description",1335270019405
error,log,,,"Core exception while retrieving the content description",1335270019411
error,log,,,"Core exception while retrieving the content description",1335270019423
error,log,,,"Core exception while retrieving the content description",1335270019431
error,log,,,"Core exception while retrieving the content description",1335270019441
error,log,,,"Core exception while retrieving the content description",1335270019451
error,log,,,"Core exception while retrieving the content description",1335270019459
error,log,,,"Core exception while retrieving the content description",1335270019471
error,log,,,"Core exception while retrieving the content description",1335270019478
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335270020131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270023648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270034868
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1335270034908
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335270038609
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270044399
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270044524
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335270049427
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270052912
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270052982
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335270056570
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1335270082911
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270082972
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083048
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083061
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1335270083088
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083102
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083116
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083129
closed,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1335270083146
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270083177
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083201
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1335270083212
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270083224
closed,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1335270083239
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.closeAll",1335270083271
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335270093872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.navigate.collapseAll",1335270093971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270098080
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270126389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1335270126407
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335270127660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270136782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270151895
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1335270151908
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1335270156680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270158190
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270190491
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1335270190506
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270192900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270232826
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270235175
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1335270241850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270269527
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1335270269678
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1335270292462
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1335270293659
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1335270297247
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1335270297256
opened,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1335270300373
activated,editor,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.editor",1335270300389
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1335270308352
error,log,,,"Core exception while retrieving the content description",1335270309381
error,log,,,"Core exception while retrieving the content description",1335270309388
error,log,,,"Core exception while retrieving the content description",1335270309395
error,log,,,"Core exception while retrieving the content description",1335270309402
error,log,,,"Core exception while retrieving the content description",1335270309409
error,log,,,"Core exception while retrieving the content description",1335270309467
error,log,,,"Core exception while retrieving the content description",1335270309475
error,log,,,"Core exception while retrieving the content description",1335270309482
error,log,,,"Core exception while retrieving the content description",1335270309501
error,log,,,"Core exception while retrieving the content description",1335270309507
error,log,,,"Core exception while retrieving the content description",1335270309535
error,log,,,"Core exception while retrieving the content description",1335270309542
error,log,,,"Core exception while retrieving the content description",1335270309549
error,log,,,"Core exception while retrieving the content description",1335270309555
error,log,,,"Core exception while retrieving the content description",1335270309561
error,log,,,"Core exception while retrieving the content description",1335270309663
error,log,,,"Core exception while retrieving the content description",1335270309669
error,log,,,"Core exception while retrieving the content description",1335270309677
error,log,,,"Core exception while retrieving the content description",1335270309683
error,log,,,"Core exception while retrieving the content description",1335270309694
error,log,,,"Core exception while retrieving the content description",1335270309702
error,log,,,"Core exception while retrieving the content description",1335270309711
error,log,,,"Core exception while retrieving the content description",1335270309719
error,log,,,"Core exception while retrieving the content description",1335270309726
error,log,,,"Core exception while retrieving the content description",1335270309738
error,log,,,"Core exception while retrieving the content description",1335270309786
error,log,,,"Core exception while retrieving the content description",1335270309818
error,log,,,"Core exception while retrieving the content description",1335270309825
error,log,,,"Core exception while retrieving the content description",1335270309832
error,log,,,"Core exception while retrieving the content description",1335270309840
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1335270309959
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1335270311001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270325060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270343169
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1335270350552
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1335270350559
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270355843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270444900
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1335270459257
error,log,,,"Core exception while retrieving the content description",1335270468984
error,log,,,"Core exception while retrieving the content description",1335270468991
error,log,,,"Core exception while retrieving the content description",1335270468998
error,log,,,"Core exception while retrieving the content description",1335270469006
error,log,,,"Core exception while retrieving the content description",1335270469012
error,log,,,"Core exception while retrieving the content description",1335270469019
error,log,,,"Core exception while retrieving the content description",1335270469025
error,log,,,"Core exception while retrieving the content description",1335270469032
error,log,,,"Core exception while retrieving the content description",1335270469038
error,log,,,"Core exception while retrieving the content description",1335270469046
error,log,,,"Core exception while retrieving the content description",1335270469066
error,log,,,"Core exception while retrieving the content description",1335270469073
error,log,,,"Core exception while retrieving the content description",1335270469080
error,log,,,"Core exception while retrieving the content description",1335270469087
error,log,,,"Core exception while retrieving the content description",1335270469094
error,log,,,"Core exception while retrieving the content description",1335270469111
error,log,,,"Core exception while retrieving the content description",1335270469117
error,log,,,"Core exception while retrieving the content description",1335270469142
error,log,,,"Core exception while retrieving the content description",1335270469148
error,log,,,"Core exception while retrieving the content description",1335270469155
error,log,,,"Core exception while retrieving the content description",1335270469578
error,log,,,"Core exception while retrieving the content description",1335270469584
error,log,,,"Core exception while retrieving the content description",1335270469591
error,log,,,"Core exception while retrieving the content description",1335270469597
error,log,,,"Core exception while retrieving the content description",1335270469603
error,log,,,"Core exception while retrieving the content description",1335270469659
error,log,,,"Core exception while retrieving the content description",1335270469665
error,log,,,"Core exception while retrieving the content description",1335270469672
error,log,,,"Core exception while retrieving the content description",1335270469678
error,log,,,"Core exception while retrieving the content description",1335270469684
error,log,,,"Core exception while retrieving the content description",1335270469714
error,log,,,"Core exception while retrieving the content description",1335270469721
error,log,,,"Core exception while retrieving the content description",1335270469728
error,log,,,"Core exception while retrieving the content description",1335270469736
error,log,,,"Core exception while retrieving the content description",1335270469742
error,log,,,"Core exception while retrieving the content description",1335270469925
error,log,,,"Core exception while retrieving the content description",1335270469931
error,log,,,"Core exception while retrieving the content description",1335270469938
error,log,,,"Core exception while retrieving the content description",1335270469944
error,log,,,"Core exception while retrieving the content description",1335270469957
error,log,,,"Core exception while retrieving the content description",1335270469964
error,log,,,"Core exception while retrieving the content description",1335270469972
error,log,,,"Core exception while retrieving the content description",1335270469984
error,log,,,"Core exception while retrieving the content description",1335270469990
error,log,,,"Core exception while retrieving the content description",1335270469996
error,log,,,"Core exception while retrieving the content description",1335270470033
error,log,,,"Core exception while retrieving the content description",1335270470039
error,log,,,"Core exception while retrieving the content description",1335270470047
error,log,,,"Core exception while retrieving the content description",1335270470054
error,log,,,"Core exception while retrieving the content description",1335270470063
error,log,,,"Core exception while retrieving the content description",1335270473824
error,log,,,"Core exception while retrieving the content description",1335270473851
error,log,,,"Core exception while retrieving the content description",1335270473955
error,log,,,"Core exception while retrieving the content description",1335270473976
error,log,,,"Core exception while retrieving the content description",1335270474158
error,log,,,"Core exception while retrieving the content description",1335270474311
error,log,,,"Core exception while retrieving the content description",1335270474397
error,log,,,"Core exception while retrieving the content description",1335270474442
error,log,,,"Core exception while retrieving the content description",1335270474597
error,log,,,"Core exception while retrieving the content description",1335270474874
error,log,,,"Core exception while retrieving the content description",1335270474997
error,log,,,"Core exception while retrieving the content description",1335270475003
error,log,,,"Core exception while retrieving the content description",1335270475010
error,log,,,"Core exception while retrieving the content description",1335270475015
error,log,,,"Core exception while retrieving the content description",1335270475022
error,log,,,"Core exception while retrieving the content description",1335270475212
error,log,,,"Core exception while retrieving the content description",1335270475218
error,log,,,"Core exception while retrieving the content description",1335270475226
error,log,,,"Core exception while retrieving the content description",1335270475233
error,log,,,"Core exception while retrieving the content description",1335270475244
error,log,,,"Core exception while retrieving the content description",1335270475252
error,log,,,"Core exception while retrieving the content description",1335270475362
error,log,,,"Core exception while retrieving the content description",1335270475370
error,log,,,"Core exception while retrieving the content description",1335270475414
error,log,,,"Core exception while retrieving the content description",1335270475420
error,log,,,"Core exception while retrieving the content description",1335270475538
error,log,,,"Core exception while retrieving the content description",1335270475544
error,log,,,"Core exception while retrieving the content description",1335270475550
error,log,,,"Core exception while retrieving the content description",1335270475558
error,log,,,"Core exception while retrieving the content description",1335270475898
error,log,,,"Core exception while retrieving the content description",1335270488305
error,log,,,"Core exception while retrieving the content description",1335270488387
error,log,,,"Core exception while retrieving the content description",1335270488416
error,log,,,"Core exception while retrieving the content description",1335270488424
error,log,,,"Core exception while retrieving the content description",1335270488437
