what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1340368936384
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1340368936408
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1340368936461
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1340368936499
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1340368936542
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1340368936604
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1340368936634
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1340368936779
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1340368936856
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1340368936924
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1340368937020
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1340368937085
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1340368937458
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1340368937501
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1340368937588
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1340368937648
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1340368937678
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1340368937711
os,sysinfo,,,"win32",1340368937722
arch,sysinfo,,,"x86",1340368937722
ws,sysinfo,,,"win32",1340368937722
locale,sysinfo,,,"en_US",1340368937722
processors,sysinfo,,,"2",1340368937722
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1340368937722
java.runtime.version,sysinfo,,,"1.7.0_02-b13",1340368937722
java.specification.name,sysinfo,,,"Java Platform API Specification",1340368937722
java.specification.vendor,sysinfo,,,"Oracle Corporation",1340368937722
java.specification.version,sysinfo,,,"1.7",1340368937722
java.vendor,sysinfo,,,"Oracle Corporation",1340368937722
java.version,sysinfo,,,"1.7.0_02",1340368937722
java.vm.info,sysinfo,,,"mixed mode, sharing",1340368937722
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1340368937722
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1340368937722
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1340368937722
java.vm.specification.version,sysinfo,,,"1.7",1340368937722
java.vm.vendor,sysinfo,,,"Oracle Corporation",1340368937722
java.vm.version,sysinfo,,,"22.0-b10",1340368937722
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.100.v201105122000,"org.eclipse.wst.common.frameworks.ui",1340368938300
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1340368938524
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1340368938985
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1340368939223
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1340368939813
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1340368941201
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1340368942247
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1340368942348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340368942568
